P1 work time,P2 work time,P1 crit time,P2 crit time,P1 inc,P2 inc,time
0.00050, 0.00050, 0.00050, 0.00050, 2.00000, 2.00000, 0.119772
0.00050, 0.00050, 0.00050, 0.00050, 3.00000, 2.00000, 0.128162
0.00050, 0.00050, 0.00050, 0.00050, 4.00000, 2.00000, 0.141473
0.00050, 0.00050, 0.00050, 0.00050, 5.00000, 2.00000, 0.146374
0.00050, 0.00050, 0.00050, 0.00050, 1.00000, 3.00000, 0.115912
0.00050, 0.00050, 0.00050, 0.00050, 2.00000, 3.00000, 0.114951
0.00050, 0.00050, 0.00050, 0.00050, 3.00000, 3.00000, 0.131031
0.00050, 0.00050, 0.00050, 0.00050, 4.00000, 3.00000, 0.137301
0.00050, 0.00050, 0.00050, 0.00050, 5.00000, 3.00000, 0.143320
0.00050, 0.00050, 0.00050, 0.00050, 1.00000, 4.00000, 0.112579
0.00050, 0.00050, 0.00050, 0.00050, 2.00000, 4.00000, 0.123861
0.00050, 0.00050, 0.00050, 0.00050, 3.00000, 4.00000, 0.128149
0.00050, 0.00050, 0.00050, 0.00050, 4.00000, 4.00000, 0.137398
0.00050, 0.00050, 0.00050, 0.00050, 5.00000, 4.00000, 0.146840
0.00050, 0.00050, 0.00050, 0.00050, 1.00000, 5.00000, 0.115448
0.00050, 0.00050, 0.00050, 0.00050, 2.00000, 5.00000, 0.122864
0.00050, 0.00050, 0.00050, 0.00050, 3.00000, 5.00000, 0.131239
0.00050, 0.00050, 0.00050, 0.00050, 4.00000, 5.00000, 0.138091
0.00050, 0.00050, 0.00050, 0.00050, 5.00000, 5.00000, 0.145359
0.00050, 0.00050, 0.00050, 0.00090, 1.00000, 1.00000, 0.145609
0.00050, 0.00050, 0.00050, 0.00090, 2.00000, 1.00000, 0.147399
0.00050, 0.00050, 0.00050, 0.00090, 3.00000, 1.00000, 0.157389
0.00050, 0.00050, 0.00050, 0.00090, 4.00000, 1.00000, 0.157911
0.00050, 0.00050, 0.00050, 0.00090, 5.00000, 1.00000, 0.174206
0.00050, 0.00050, 0.00050, 0.00090, 1.00000, 2.00000, 0.132821
0.00050, 0.00050, 0.00050, 0.00090, 2.00000, 2.00000, 0.146989
0.00050, 0.00050, 0.00050, 0.00090, 3.00000, 2.00000, 0.144587
0.00050, 0.00050, 0.00050, 0.00090, 4.00000, 2.00000, 0.159230
0.00050, 0.00050, 0.00050, 0.00090, 5.00000, 2.00000, 0.168507
0.00050, 0.00050, 0.00050, 0.00090, 1.00000, 3.00000, 0.141709
0.00050, 0.00050, 0.00050, 0.00090, 2.00000, 3.00000, 0.153589
0.00050, 0.00050, 0.00050, 0.00090, 3.00000, 3.00000, 0.159045
0.00050, 0.00050, 0.00050, 0.00090, 4.00000, 3.00000, 0.155237
0.00050, 0.00050, 0.00050, 0.00090, 5.00000, 3.00000, 0.173466
0.00050, 0.00050, 0.00050, 0.00090, 1.00000, 4.00000, 0.143776
0.00050, 0.00050, 0.00050, 0.00090, 2.00000, 4.00000, 0.143603
0.00050, 0.00050, 0.00050, 0.00090, 3.00000, 4.00000, 0.161558
0.00050, 0.00050, 0.00050, 0.00090, 4.00000, 4.00000, 0.169057
0.00050, 0.00050, 0.00050, 0.00090, 5.00000, 4.00000, 0.160046
0.00050, 0.00050, 0.00050, 0.00090, 1.00000, 5.00000, 0.145101
0.00050, 0.00050, 0.00050, 0.00090, 2.00000, 5.00000, 0.143910
0.00050, 0.00050, 0.00050, 0.00090, 3.00000, 5.00000, 0.159770
0.00050, 0.00050, 0.00050, 0.00090, 4.00000, 5.00000, 0.166830
0.00050, 0.00050, 0.00050, 0.00090, 5.00000, 5.00000, 0.168461
0.00050, 0.00050, 0.00090, 0.00010, 1.00000, 1.00000, 0.108120
0.00050, 0.00050, 0.00090, 0.00010, 2.00000, 1.00000, 0.110151
0.00050, 0.00050, 0.00090, 0.00010, 3.00000, 1.00000, 0.109366
0.00050, 0.00050, 0.00090, 0.00010, 4.00000, 1.00000, 0.108918
0.00050, 0.00050, 0.00090, 0.00010, 5.00000, 1.00000, 0.111449
0.00050, 0.00050, 0.00090, 0.00010, 1.00000, 2.00000, 0.077535
0.00050, 0.00050, 0.00090, 0.00010, 2.00000, 2.00000, 0.079297
0.00050, 0.00050, 0.00090, 0.00010, 3.00000, 2.00000, 0.086454
0.00050, 0.00050, 0.00090, 0.00010, 4.00000, 2.00000, 0.093834
0.00050, 0.00050, 0.00090, 0.00010, 5.00000, 2.00000, 0.098543
0.00050, 0.00050, 0.00090, 0.00010, 1.00000, 3.00000, 0.069042
0.00050, 0.00050, 0.00090, 0.00010, 2.00000, 3.00000, 0.073002
0.00050, 0.00050, 0.00090, 0.00010, 3.00000, 3.00000, 0.078211
0.00050, 0.00050, 0.00090, 0.00010, 4.00000, 3.00000, 0.086180
0.00050, 0.00050, 0.00090, 0.00010, 5.00000, 3.00000, 0.095893
0.00050, 0.00050, 0.00090, 0.00010, 1.00000, 4.00000, 0.067476
0.00050, 0.00050, 0.00090, 0.00010, 2.00000, 4.00000, 0.072416
0.00050, 0.00050, 0.00090, 0.00010, 3.00000, 4.00000, 0.080704
0.00050, 0.00050, 0.00090, 0.00010, 4.00000, 4.00000, 0.083937
0.00050, 0.00050, 0.00090, 0.00010, 5.00000, 4.00000, 0.096270
0.00050, 0.00050, 0.00090, 0.00010, 1.00000, 5.00000, 0.067192
0.00050, 0.00050, 0.00090, 0.00010, 2.00000, 5.00000, 0.069489
0.00050, 0.00050, 0.00090, 0.00010, 3.00000, 5.00000, 0.080417
0.00050, 0.00050, 0.00090, 0.00010, 4.00000, 5.00000, 0.084059
0.00050, 0.00050, 0.00090, 0.00010, 5.00000, 5.00000, 0.094368
0.00050, 0.00050, 0.00090, 0.00050, 1.00000, 1.00000, 0.079756
0.00050, 0.00050, 0.00090, 0.00050, 2.00000, 1.00000, 0.083442
0.00050, 0.00050, 0.00090, 0.00050, 3.00000, 1.00000, 0.090990
0.00050, 0.00050, 0.00090, 0.00050, 4.00000, 1.00000, 0.100006
0.00050, 0.00050, 0.00090, 0.00050, 5.00000, 1.00000, 0.105324
0.00050, 0.00050, 0.00090, 0.00050, 1.00000, 2.00000, 0.079682
0.00050, 0.00050, 0.00090, 0.00050, 2.00000, 2.00000, 0.084996
0.00050, 0.00050, 0.00090, 0.00050, 3.00000, 2.00000, 0.093284
0.00050, 0.00050, 0.00090, 0.00050, 4.00000, 2.00000, 0.102049
0.00050, 0.00050, 0.00090, 0.00050, 5.00000, 2.00000, 0.108331
0.00050, 0.00050, 0.00090, 0.00050, 1.00000, 3.00000, 0.079474
0.00050, 0.00050, 0.00090, 0.00050, 2.00000, 3.00000, 0.082860
0.00050, 0.00050, 0.00090, 0.00050, 3.00000, 3.00000, 0.092463
0.00050, 0.00050, 0.00090, 0.00050, 4.00000, 3.00000, 0.098094
0.00050, 0.00050, 0.00090, 0.00050, 5.00000, 3.00000, 0.106301
0.00050, 0.00050, 0.00090, 0.00050, 1.00000, 4.00000, 0.078937
0.00050, 0.00050, 0.00090, 0.00050, 2.00000, 4.00000, 0.083064
0.00050, 0.00050, 0.00090, 0.00050, 3.00000, 4.00000, 0.091394
0.00050, 0.00050, 0.00090, 0.00050, 4.00000, 4.00000, 0.099983
0.00050, 0.00050, 0.00090, 0.00050, 5.00000, 4.00000, 0.106768
0.00050, 0.00050, 0.00090, 0.00050, 1.00000, 5.00000, 0.078746
0.00050, 0.00050, 0.00090, 0.00050, 2.00000, 5.00000, 0.084956
0.00050, 0.00050, 0.00090, 0.00050, 3.00000, 5.00000, 0.087928
0.00050, 0.00050, 0.00090, 0.00050, 4.00000, 5.00000, 0.100066
0.00050, 0.00050, 0.00090, 0.00050, 5.00000, 5.00000, 0.104850
0.00050, 0.00050, 0.00090, 0.00090, 1.00000, 1.00000, 0.089730
0.00050, 0.00050, 0.00090, 0.00090, 2.00000, 1.00000, 0.097633
0.00050, 0.00050, 0.00090, 0.00090, 3.00000, 1.00000, 0.102310
0.00050, 0.00050, 0.00090, 0.00090, 4.00000, 1.00000, 0.113544
0.00050, 0.00050, 0.00090, 0.00090, 5.00000, 1.00000, 0.116233
0.00050, 0.00050, 0.00090, 0.00090, 1.00000, 2.00000, 0.091943
0.00050, 0.00050, 0.00090, 0.00090, 2.00000, 2.00000, 0.092995
0.00050, 0.00050, 0.00090, 0.00090, 3.00000, 2.00000, 0.099089
0.00050, 0.00050, 0.00090, 0.00090, 4.00000, 2.00000, 0.108497
0.00050, 0.00050, 0.00090, 0.00090, 5.00000, 2.00000, 0.120925
0.00050, 0.00050, 0.00090, 0.00090, 1.00000, 3.00000, 0.092939
0.00050, 0.00050, 0.00090, 0.00090, 2.00000, 3.00000, 0.089812
0.00050, 0.00050, 0.00090, 0.00090, 3.00000, 3.00000, 0.105874
0.00050, 0.00050, 0.00090, 0.00090, 4.00000, 3.00000, 0.110115
0.00050, 0.00050, 0.00090, 0.00090, 5.00000, 3.00000, 0.120870
0.00050, 0.00050, 0.00090, 0.00090, 1.00000, 4.00000, 0.089868
0.00050, 0.00050, 0.00090, 0.00090, 2.00000, 4.00000, 0.094609
0.00050, 0.00050, 0.00090, 0.00090, 3.00000, 4.00000, 0.104378
0.00050, 0.00050, 0.00090, 0.00090, 4.00000, 4.00000, 0.109744
0.00050, 0.00050, 0.00090, 0.00090, 5.00000, 4.00000, 0.121581
0.00050, 0.00050, 0.00090, 0.00090, 1.00000, 5.00000, 0.088823
0.00050, 0.00050, 0.00090, 0.00090, 2.00000, 5.00000, 0.094206
0.00050, 0.00050, 0.00090, 0.00090, 3.00000, 5.00000, 0.104041
0.00050, 0.00050, 0.00090, 0.00090, 4.00000, 5.00000, 0.111395
0.00050, 0.00050, 0.00090, 0.00090, 5.00000, 5.00000, 0.119296
0.00050, 0.00090, 0.00010, 0.00010, 1.00000, 1.00000, 0.096076
0.00050, 0.00090, 0.00010, 0.00010, 2.00000, 1.00000, 0.103178
0.00050, 0.00090, 0.00010, 0.00010, 3.00000, 1.00000, 0.113063
0.00050, 0.00090, 0.00010, 0.00010, 4.00000, 1.00000, 0.121906
0.00050, 0.00090, 0.00010, 0.00010, 5.00000, 1.00000, 0.128070
0.00050, 0.00090, 0.00010, 0.00010, 1.00000, 2.00000, 0.096161
0.00050, 0.00090, 0.00010, 0.00010, 2.00000, 2.00000, 0.106311
0.00050, 0.00090, 0.00010, 0.00010, 3.00000, 2.00000, 0.110820
0.00050, 0.00090, 0.00010, 0.00010, 4.00000, 2.00000, 0.119206
0.00050, 0.00090, 0.00010, 0.00010, 5.00000, 2.00000, 0.125369
0.00050, 0.00090, 0.00010, 0.00010, 1.00000, 3.00000, 0.093447
0.00050, 0.00090, 0.00010, 0.00010, 2.00000, 3.00000, 0.104958
0.00050, 0.00090, 0.00010, 0.00010, 3.00000, 3.00000, 0.110730
0.00050, 0.00090, 0.00010, 0.00010, 4.00000, 3.00000, 0.120570
0.00050, 0.00090, 0.00010, 0.00010, 5.00000, 3.00000, 0.121553
0.00050, 0.00090, 0.00010, 0.00010, 1.00000, 4.00000, 0.094626
0.00050, 0.00090, 0.00010, 0.00010, 2.00000, 4.00000, 0.103218
0.00050, 0.00090, 0.00010, 0.00010, 3.00000, 4.00000, 0.111354
0.00050, 0.00090, 0.00010, 0.00010, 4.00000, 4.00000, 0.117808
0.00050, 0.00090, 0.00010, 0.00010, 5.00000, 4.00000, 0.124629
0.00050, 0.00090, 0.00010, 0.00010, 1.00000, 5.00000, 0.095124
0.00050, 0.00090, 0.00010, 0.00010, 2.00000, 5.00000, 0.105765
0.00050, 0.00090, 0.00010, 0.00010, 3.00000, 5.00000, 0.111495
0.00050, 0.00090, 0.00010, 0.00010, 4.00000, 5.00000, 0.122729
0.00050, 0.00090, 0.00010, 0.00010, 5.00000, 5.00000, 0.126559
0.00050, 0.00090, 0.00010, 0.00050, 1.00000, 1.00000, 0.109670
0.00050, 0.00090, 0.00010, 0.00050, 2.00000, 1.00000, 0.114962
0.00050, 0.00090, 0.00010, 0.00050, 3.00000, 1.00000, 0.125285
0.00050, 0.00090, 0.00010, 0.00050, 4.00000, 1.00000, 0.134672
0.00050, 0.00090, 0.00010, 0.00050, 5.00000, 1.00000, 0.137372
0.00050, 0.00090, 0.00010, 0.00050, 1.00000, 2.00000, 0.108770
0.00050, 0.00090, 0.00010, 0.00050, 2.00000, 2.00000, 0.117324
0.00050, 0.00090, 0.00010, 0.00050, 3.00000, 2.00000, 0.120692
0.00050, 0.00090, 0.00010, 0.00050, 4.00000, 2.00000, 0.132535
0.00050, 0.00090, 0.00010, 0.00050, 5.00000, 2.00000, 0.139077
0.00050, 0.00090, 0.00010, 0.00050, 1.00000, 3.00000, 0.104235
0.00050, 0.00090, 0.00010, 0.00050, 2.00000, 3.00000, 0.111812
0.00050, 0.00090, 0.00010, 0.00050, 3.00000, 3.00000, 0.125958
0.00050, 0.00090, 0.00010, 0.00050, 4.00000, 3.00000, 0.133840
0.00050, 0.00090, 0.00010, 0.00050, 5.00000, 3.00000, 0.140795
0.00050, 0.00090, 0.00010, 0.00050, 1.00000, 4.00000, 0.105402
0.00050, 0.00090, 0.00010, 0.00050, 2.00000, 4.00000, 0.119167
0.00050, 0.00090, 0.00010, 0.00050, 3.00000, 4.00000, 0.128406
0.00050, 0.00090, 0.00010, 0.00050, 4.00000, 4.00000, 0.128796
0.00050, 0.00090, 0.00010, 0.00050, 5.00000, 4.00000, 0.141321
0.00050, 0.00090, 0.00010, 0.00050, 1.00000, 5.00000, 0.105678
0.00050, 0.00090, 0.00010, 0.00050, 2.00000, 5.00000, 0.118153
0.00050, 0.00090, 0.00010, 0.00050, 3.00000, 5.00000, 0.125029
0.00050, 0.00090, 0.00010, 0.00050, 4.00000, 5.00000, 0.131916
0.00050, 0.00090, 0.00010, 0.00050, 5.00000, 5.00000, 0.139745
0.00050, 0.00090, 0.00010, 0.00090, 1.00000, 1.00000, 0.118308
0.00050, 0.00090, 0.00010, 0.00090, 2.00000, 1.00000, 0.127535
0.00050, 0.00090, 0.00010, 0.00090, 3.00000, 1.00000, 0.136061
0.00050, 0.00090, 0.00010, 0.00090, 4.00000, 1.00000, 0.142734
0.00050, 0.00090, 0.00010, 0.00090, 5.00000, 1.00000, 0.149399
0.00050, 0.00090, 0.00010, 0.00090, 1.00000, 2.00000, 0.118126
0.00050, 0.00090, 0.00010, 0.00090, 2.00000, 2.00000, 0.124590
0.00050, 0.00090, 0.00010, 0.00090, 3.00000, 2.00000, 0.135552
0.00050, 0.00090, 0.00010, 0.00090, 4.00000, 2.00000, 0.140730
0.00050, 0.00090, 0.00010, 0.00090, 5.00000, 2.00000, 0.154797
0.00050, 0.00090, 0.00010, 0.00090, 1.00000, 3.00000, 0.117159
0.00050, 0.00090, 0.00010, 0.00090, 2.00000, 3.00000, 0.129442
0.00050, 0.00090, 0.00010, 0.00090, 3.00000, 3.00000, 0.139119
0.00050, 0.00090, 0.00010, 0.00090, 4.00000, 3.00000, 0.144496
0.00050, 0.00090, 0.00010, 0.00090, 5.00000, 3.00000, 0.156748
0.00050, 0.00090, 0.00010, 0.00090, 1.00000, 4.00000, 0.117092
0.00050, 0.00090, 0.00010, 0.00090, 2.00000, 4.00000, 0.127760
0.00050, 0.00090, 0.00010, 0.00090, 3.00000, 4.00000, 0.135860
0.00050, 0.00090, 0.00010, 0.00090, 4.00000, 4.00000, 0.143625
0.00050, 0.00090, 0.00010, 0.00090, 5.00000, 4.00000, 0.150993
0.00050, 0.00090, 0.00010, 0.00090, 1.00000, 5.00000, 0.122136
0.00050, 0.00090, 0.00010, 0.00090, 2.00000, 5.00000, 0.128903
0.00050, 0.00090, 0.00010, 0.00090, 3.00000, 5.00000, 0.135510
0.00050, 0.00090, 0.00010, 0.00090, 4.00000, 5.00000, 0.148981
0.00050, 0.00090, 0.00010, 0.00090, 5.00000, 5.00000, 0.153453
0.00050, 0.00090, 0.00050, 0.00010, 1.00000, 1.00000, 0.121907
0.00050, 0.00090, 0.00050, 0.00010, 2.00000, 1.00000, 0.122038
0.00050, 0.00090, 0.00050, 0.00010, 3.00000, 1.00000, 0.135847
0.00050, 0.00090, 0.00050, 0.00010, 4.00000, 1.00000, 0.140636
0.00050, 0.00090, 0.00050, 0.00010, 5.00000, 1.00000, 0.155670
0.00050, 0.00090, 0.00050, 0.00010, 1.00000, 2.00000, 0.121231
0.00050, 0.00090, 0.00050, 0.00010, 2.00000, 2.00000, 0.124436
0.00050, 0.00090, 0.00050, 0.00010, 3.00000, 2.00000, 0.136988
0.00050, 0.00090, 0.00050, 0.00010, 4.00000, 2.00000, 0.149074
0.00050, 0.00090, 0.00050, 0.00010, 5.00000, 2.00000, 0.151051
0.00050, 0.00090, 0.00050, 0.00010, 1.00000, 3.00000, 0.123900
0.00050, 0.00090, 0.00050, 0.00010, 2.00000, 3.00000, 0.124243
0.00050, 0.00090, 0.00050, 0.00010, 3.00000, 3.00000, 0.139127
0.00050, 0.00090, 0.00050, 0.00010, 4.00000, 3.00000, 0.145527
0.00050, 0.00090, 0.00050, 0.00010, 5.00000, 3.00000, 0.150397
0.00050, 0.00090, 0.00050, 0.00010, 1.00000, 4.00000, 0.117499
0.00050, 0.00090, 0.00050, 0.00010, 2.00000, 4.00000, 0.131293
0.00050, 0.00090, 0.00050, 0.00010, 3.00000, 4.00000, 0.137819
0.00050, 0.00090, 0.00050, 0.00010, 4.00000, 4.00000, 0.149859
0.00050, 0.00090, 0.00050, 0.00010, 5.00000, 4.00000, 0.148197
0.00050, 0.00090, 0.00050, 0.00010, 1.00000, 5.00000, 0.123582
0.00050, 0.00090, 0.00050, 0.00010, 2.00000, 5.00000, 0.126335
0.00050, 0.00090, 0.00050, 0.00010, 3.00000, 5.00000, 0.133476
0.00050, 0.00090, 0.00050, 0.00010, 4.00000, 5.00000, 0.143900
0.00050, 0.00090, 0.00050, 0.00010, 5.00000, 5.00000, 0.155598
0.00050, 0.00090, 0.00050, 0.00050, 1.00000, 1.00000, 0.149289
0.00050, 0.00090, 0.00050, 0.00050, 2.00000, 1.00000, 0.152650
0.00050, 0.00090, 0.00050, 0.00050, 3.00000, 1.00000, 0.154066
0.00050, 0.00090, 0.00050, 0.00050, 4.00000, 1.00000, 0.168243
0.00050, 0.00090, 0.00050, 0.00050, 5.00000, 1.00000, 0.181557
0.00050, 0.00090, 0.00050, 0.00050, 1.00000, 2.00000, 0.143448
0.00050, 0.00090, 0.00050, 0.00050, 2.00000, 2.00000, 0.148283
0.00050, 0.00090, 0.00050, 0.00050, 3.00000, 2.00000, 0.168525
0.00050, 0.00090, 0.00050, 0.00050, 4.00000, 2.00000, 0.164747
0.00050, 0.00090, 0.00050, 0.00050, 5.00000, 2.00000, 0.184067
0.00050, 0.00090, 0.00050, 0.00050, 1.00000, 3.00000, 0.147819
0.00050, 0.00090, 0.00050, 0.00050, 2.00000, 3.00000, 0.151872
0.00050, 0.00090, 0.00050, 0.00050, 3.00000, 3.00000, 0.165699
0.00050, 0.00090, 0.00050, 0.00050, 4.00000, 3.00000, 0.167419
0.00050, 0.00090, 0.00050, 0.00050, 5.00000, 3.00000, 0.174034
0.00050, 0.00090, 0.00050, 0.00050, 1.00000, 4.00000, 0.148435
0.00050, 0.00090, 0.00050, 0.00050, 2.00000, 4.00000, 0.161643
0.00050, 0.00090, 0.00050, 0.00050, 3.00000, 4.00000, 0.165129
0.00050, 0.00090, 0.00050, 0.00050, 4.00000, 4.00000, 0.169506
0.00050, 0.00090, 0.00050, 0.00050, 5.00000, 4.00000, 0.182789
0.00050, 0.00090, 0.00050, 0.00050, 1.00000, 5.00000, 0.142640
0.00050, 0.00090, 0.00050, 0.00050, 2.00000, 5.00000, 0.158370
0.00050, 0.00090, 0.00050, 0.00050, 3.00000, 5.00000, 0.164522
0.00050, 0.00090, 0.00050, 0.00050, 4.00000, 5.00000, 0.167560
0.00050, 0.00090, 0.00050, 0.00050, 5.00000, 5.00000, 0.177269
0.00050, 0.00090, 0.00050, 0.00090, 1.00000, 1.00000, 0.161716
0.00050, 0.00090, 0.00050, 0.00090, 2.00000, 1.00000, 0.164264
0.00050, 0.00090, 0.00050, 0.00090, 3.00000, 1.00000, 0.174806
0.00050, 0.00090, 0.00050, 0.00090, 4.00000, 1.00000, 0.180622
0.00050, 0.00090, 0.00050, 0.00090, 5.00000, 1.00000, 0.190407
0.00050, 0.00090, 0.00050, 0.00090, 1.00000, 2.00000, 0.156791
0.00050, 0.00090, 0.00050, 0.00090, 2.00000, 2.00000, 0.151087
0.00050, 0.00090, 0.00050, 0.00090, 3.00000, 2.00000, 0.161180
0.00050, 0.00090, 0.00050, 0.00090, 4.00000, 2.00000, 0.168613
0.00050, 0.00090, 0.00050, 0.00090, 5.00000, 2.00000, 0.176716
0.00050, 0.00090, 0.00050, 0.00090, 1.00000, 3.00000, 0.143997
0.00050, 0.00090, 0.00050, 0.00090, 2.00000, 3.00000, 0.138424
0.00050, 0.00090, 0.00050, 0.00090, 3.00000, 3.00000, 0.147517
0.00050, 0.00090, 0.00050, 0.00090, 4.00000, 3.00000, 0.158265
0.00050, 0.00090, 0.00050, 0.00090, 5.00000, 3.00000, 0.166576
0.00050, 0.00090, 0.00050, 0.00090, 1.00000, 4.00000, 0.138375
0.00050, 0.00090, 0.00050, 0.00090, 2.00000, 4.00000, 0.140467
0.00050, 0.00090, 0.00050, 0.00090, 3.00000, 4.00000, 0.149824
0.00050, 0.00090, 0.00050, 0.00090, 4.00000, 4.00000, 0.153489
0.00050, 0.00090, 0.00050, 0.00090, 5.00000, 4.00000, 0.163705
0.00050, 0.00090, 0.00050, 0.00090, 1.00000, 5.00000, 0.127949
0.00050, 0.00090, 0.00050, 0.00090, 2.00000, 5.00000, 0.137221
0.00050, 0.00090, 0.00050, 0.00090, 3.00000, 5.00000, 0.141095
0.00050, 0.00090, 0.00050, 0.00090, 4.00000, 5.00000, 0.134453
0.00050, 0.00090, 0.00050, 0.00090, 5.00000, 5.00000, 0.159563
0.00050, 0.00090, 0.00090, 0.00010, 1.00000, 1.00000, 0.097338
0.00050, 0.00090, 0.00090, 0.00010, 2.00000, 1.00000, 0.088509
0.00050, 0.00090, 0.00090, 0.00010, 3.00000, 1.00000, 0.102474
0.00050, 0.00090, 0.00090, 0.00010, 4.00000, 1.00000, 0.101517
0.00050, 0.00090, 0.00090, 0.00010, 5.00000, 1.00000, 0.115732
0.00050, 0.00090, 0.00090, 0.00010, 1.00000, 2.00000, 0.091294
0.00050, 0.00090, 0.00090, 0.00010, 2.00000, 2.00000, 0.093594
0.00050, 0.00090, 0.00090, 0.00010, 3.00000, 2.00000, 0.096431
0.00050, 0.00090, 0.00090, 0.00010, 4.00000, 2.00000, 0.099536
0.00050, 0.00090, 0.00090, 0.00010, 5.00000, 2.00000, 0.115512
0.00050, 0.00090, 0.00090, 0.00010, 1.00000, 3.00000, 0.085711
0.00050, 0.00090, 0.00090, 0.00010, 2.00000, 3.00000, 0.091149
0.00050, 0.00090, 0.00090, 0.00010, 3.00000, 3.00000, 0.103243
0.00050, 0.00090, 0.00090, 0.00010, 4.00000, 3.00000, 0.106431
0.00050, 0.00090, 0.00090, 0.00010, 5.00000, 3.00000, 0.114790
0.00050, 0.00090, 0.00090, 0.00010, 1.00000, 4.00000, 0.088368
0.00050, 0.00090, 0.00090, 0.00010, 2.00000, 4.00000, 0.098300
0.00050, 0.00090, 0.00090, 0.00010, 3.00000, 4.00000, 0.102051
0.00050, 0.00090, 0.00090, 0.00010, 4.00000, 4.00000, 0.107177
0.00050, 0.00090, 0.00090, 0.00010, 5.00000, 4.00000, 0.113775
0.00050, 0.00090, 0.00090, 0.00010, 1.00000, 5.00000, 0.085868
0.00050, 0.00090, 0.00090, 0.00010, 2.00000, 5.00000, 0.096345
0.00050, 0.00090, 0.00090, 0.00010, 3.00000, 5.00000, 0.103060
0.00050, 0.00090, 0.00090, 0.00010, 4.00000, 5.00000, 0.110504
0.00050, 0.00090, 0.00090, 0.00010, 5.00000, 5.00000, 0.114249
0.00050, 0.00090, 0.00090, 0.00050, 1.00000, 1.00000, 0.100615
0.00050, 0.00090, 0.00090, 0.00050, 2.00000, 1.00000, 0.105895
0.00050, 0.00090, 0.00090, 0.00050, 3.00000, 1.00000, 0.111136
0.00050, 0.00090, 0.00090, 0.00050, 4.00000, 1.00000, 0.119380
0.00050, 0.00090, 0.00090, 0.00050, 5.00000, 1.00000, 0.126397
0.00050, 0.00090, 0.00090, 0.00050, 1.00000, 2.00000, 0.099189
0.00050, 0.00090, 0.00090, 0.00050, 2.00000, 2.00000, 0.097808
0.00050, 0.00090, 0.00090, 0.00050, 3.00000, 2.00000, 0.113529
0.00050, 0.00090, 0.00090, 0.00050, 4.00000, 2.00000, 0.133637
0.00050, 0.00090, 0.00090, 0.00050, 5.00000, 2.00000, 0.120017
0.00050, 0.00090, 0.00090, 0.00050, 1.00000, 3.00000, 0.098558
0.00050, 0.00090, 0.00090, 0.00050, 2.00000, 3.00000, 0.104831
0.00050, 0.00090, 0.00090, 0.00050, 3.00000, 3.00000, 0.111181
0.00050, 0.00090, 0.00090, 0.00050, 4.00000, 3.00000, 0.120834
0.00050, 0.00090, 0.00090, 0.00050, 5.00000, 3.00000, 0.126633
0.00050, 0.00090, 0.00090, 0.00050, 1.00000, 4.00000, 0.109597
0.00050, 0.00090, 0.00090, 0.00050, 2.00000, 4.00000, 0.110053
0.00050, 0.00090, 0.00090, 0.00050, 3.00000, 4.00000, 0.115863
0.00050, 0.00090, 0.00090, 0.00050, 4.00000, 4.00000, 0.112051
0.00050, 0.00090, 0.00090, 0.00050, 5.00000, 4.00000, 0.122872
0.00050, 0.00090, 0.00090, 0.00050, 1.00000, 5.00000, 0.095586
0.00050, 0.00090, 0.00090, 0.00050, 2.00000, 5.00000, 0.108818
0.00050, 0.00090, 0.00090, 0.00050, 3.00000, 5.00000, 0.101084
0.00050, 0.00090, 0.00090, 0.00050, 4.00000, 5.00000, 0.118055
0.00050, 0.00090, 0.00090, 0.00050, 5.00000, 5.00000, 0.120222
0.00050, 0.00090, 0.00090, 0.00090, 1.00000, 1.00000, 0.110490
0.00050, 0.00090, 0.00090, 0.00090, 2.00000, 1.00000, 0.121291
0.00050, 0.00090, 0.00090, 0.00090, 3.00000, 1.00000, 0.130089
0.00050, 0.00090, 0.00090, 0.00090, 4.00000, 1.00000, 0.132181
0.00050, 0.00090, 0.00090, 0.00090, 5.00000, 1.00000, 0.145709
0.00050, 0.00090, 0.00090, 0.00090, 1.00000, 2.00000, 0.116132
0.00050, 0.00090, 0.00090, 0.00090, 2.00000, 2.00000, 0.115482
0.00050, 0.00090, 0.00090, 0.00090, 3.00000, 2.00000, 0.118063
0.00050, 0.00090, 0.00090, 0.00090, 4.00000, 2.00000, 0.133818
0.00050, 0.00090, 0.00090, 0.00090, 5.00000, 2.00000, 0.132072
0.00050, 0.00090, 0.00090, 0.00090, 1.00000, 3.00000, 0.112712
0.00050, 0.00090, 0.00090, 0.00090, 2.00000, 3.00000, 0.119506
0.00050, 0.00090, 0.00090, 0.00090, 3.00000, 3.00000, 0.124702
0.00050, 0.00090, 0.00090, 0.00090, 4.00000, 3.00000, 0.130619
0.00050, 0.00090, 0.00090, 0.00090, 5.00000, 3.00000, 0.136247
0.00050, 0.00090, 0.00090, 0.00090, 1.00000, 4.00000, 0.113598
0.00050, 0.00090, 0.00090, 0.00090, 2.00000, 4.00000, 0.114461
0.00050, 0.00090, 0.00090, 0.00090, 3.00000, 4.00000, 0.125632
0.00050, 0.00090, 0.00090, 0.00090, 4.00000, 4.00000, 0.132023
0.00050, 0.00090, 0.00090, 0.00090, 5.00000, 4.00000, 0.141199
0.00050, 0.00090, 0.00090, 0.00090, 1.00000, 5.00000, 0.110946
